Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
oocytes_trisopterus_states_5b,H2O-ERT,2,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 3}",0.06593406593406594,0.1923076923076923,0.3205128205128205,0.04915824915824917,0.19835109470661186,0.520215687555139,0.4038212783634663,2.4721827153321154
oocytes_trisopterus_states_5b,H2O-ERT,3,"{'ntrees': 60, 'histogram_type': 'Random', 'max_depth': 5}",0.0,0.0,0.5801282051282052,0.0,0.16785336297004405,0.5164401028565337,1.030183881521225,4.74273315170309
oocytes_trisopterus_states_5b,H2O-ERT,4,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 3}",0.01098901098901099,0.006289308176100628,0.4937106918238994,0.010101010101010102,0.17754179204030246,0.5309577270336149,1.2755324617028236,7.053108374168586
oocytes_trisopterus_states_5b,H2O-ERT,5,"{'ntrees': 20, 'histogram_type': 'Random', 'max_depth': 7}",0.04395604395604396,0.3522012578616352,0.3238993710691824,0.033838383838383834,0.21985785852055292,0.5701540976686322,0.6130297156050801,2.5034397328784177
oocytes_trisopterus_states_5b,H2O-ERT,6,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 4}",0.054945054945054944,0.025157232704402517,0.3176100628930817,0.04220887554220888,0.19898246475538764,0.5133575916437944,0.40718972589820623,4.386352886865427
oocytes_trisopterus_states_5b,H2O-ERT,7,"{'ntrees': 80, 'histogram_type': 'Random', 'max_depth': 6}",0.0,0.0,0.6590175080741119,0.0,0.1723454669499026,0.5109480806849228,0.3788691191002727,2.3482387046237565
oocytes_trisopterus_states_5b,H2O-ERT,8,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 3}",0.02197802197802198,0.012578616352201257,0.660377358490566,0.02150537634408602,0.2019596557828932,0.4978633466303111,0.401678298600018,4.8891867070898885
oocytes_trisopterus_states_5b,H2O-ERT,9,"{'ntrees': 80, 'histogram_type': 'Random', 'max_depth': 5}",0.02197802197802198,0.012820512820512822,0.6602564102564102,0.0196078431372549,0.19539720967037444,0.5156905535160153,0.6181824104860425,4.8749619010058085
seeds,H2O-ERT,0,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 3}",0.047619047619047616,0.047619047619047616,0.6428571428571429,0.022222222222222227,0.23809523809523805,0.4495573870573871,0.3714334648102522,10.161647173975195
seeds,H2O-ERT,1,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 3}",0.047619047619047616,0.047619047619047616,0.6190476190476191,0.041666666666666664,0.18027210884353745,0.512812518169661,0.401628696359694,11.205039563633148
seeds,H2O-ERT,2,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 7}",0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.4092551628265914,0.6153071224689484,10.090657997699012
seeds,H2O-ERT,3,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 5}",0.047619047619047616,0.047619047619047616,0.6428571428571429,0.023809523809523808,0.23809523809523805,0.4603126370983514,0.4017532281577587,10.516252501734666
seeds,H2O-ERT,4,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 6}",0.047619047619047616,0.047619047619047616,0.6428571428571429,0.023809523809523808,0.2346938775510204,0.45198155019583597,0.6088554346933961,10.447382217361817
seeds,H2O-ERT,5,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 6}",0.09523809523809523,0.09523809523809523,0.6190476190476191,0.041666666666666664,0.292517006802721,0.4701390540676255,0.4445954039692879,10.427621681065787
seeds,H2O-ERT,6,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 6}",0.14285714285714285,0.14285714285714282,0.6190476190476191,0.1,0.2312925170068028,0.4149253524253525,0.4006926827132702,10.714249685406683
seeds,H2O-ERT,7,"{'ntrees': 50, 'histogram_type': 'Random', 'max_depth': 4}",0.14285714285714285,0.14285714285714285,0.5952380952380952,0.05882352941176471,0.3673469387755102,0.5005150933722362,0.8113099206238985,11.101305484771727
seeds,H2O-ERT,8,"{'ntrees': 20, 'histogram_type': 'Random', 'max_depth': 5}",0.0,0.0,0.6666666666666666,0.0,0.13605442176870747,0.4075434486148773,0.4493065811693669,11.445130398940472
