Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
bodyfat,Catboost,8,"{'learning_rate': 0.35039792084883725, 'max_depth': 5, 'n_estimators': 225}",1.0,1.0,0.0,1.0,0.4444444444444444,0.3559553046807949,3.822368799999822,0.7093800001894124
bodyfat,Catboost,9,"{'learning_rate': 0.35039792084883725, 'max_depth': 5, 'n_estimators': 225}",1.0,1.0,0.0,1.0,0.47435897435897434,0.49173965897650107,1.5967821000012918,0.6204839999554679
breast-cancer-wisc-diag,Catboost,0,"{'learning_rate': 0.2842960834450167, 'max_depth': 8, 'n_estimators': 100}",1.0,1.0,0.0,1.0,0.3746031746031746,0.2196829391335247,4.574788899997657,0.5628421053539536
breast-cancer-wisc-diag,Catboost,1,"{'learning_rate': 0.0711033230434345, 'max_depth': 8, 'n_estimators': 225}",1.0,1.0,0.0,1.0,0.35875,0.3600560794595672,8.928459899994778,0.44483684216270614
breast-cancer-wisc-diag,Catboost,2,"{'learning_rate': 0.41340288657275015, 'max_depth': 6, 'n_estimators': 50}",0.9473684210526315,0.9485111662531017,0.05148883374689826,0.9259259259259259,0.3870967741935484,0.3848076608536433,19.09640010000294,0.43205614035781637
breast-cancer-wisc-diag,Catboost,3,"{'learning_rate': 0.09421706508431472, 'max_depth': 7, 'n_estimators': 175}",0.8947368421052632,0.8421052631578947,0.15789473684210525,1.0,0.27977839335180055,0.24407731353823386,21.861477999998897,0.44626842103306236
breast-cancer-wisc-diag,Catboost,4,"{'learning_rate': 0.29134563817786935, 'max_depth': 7, 'n_estimators': 200}",0.9122807017543859,0.9107142857142857,0.08928571428571429,1.0,0.2832512315270936,0.3725009520042727,14.593110299996624,0.1383842105145991
breast-cancer-wisc-diag,Catboost,5,"{'learning_rate': 0.32360490077127213, 'max_depth': 5, 'n_estimators': 50}",0.9649122807017544,0.9594017094017093,0.04059829059829059,0.9444444444444444,0.36467236467236475,0.2568877043888696,2.3444740999984788,0.706840350942098
breast-cancer-wisc-diag,Catboost,6,"{'learning_rate': 0.020046505500666025, 'max_depth': 6, 'n_estimators': 100}",0.9473684210526315,0.948849104859335,0.05115089514066496,0.9166666666666666,0.5882352941176471,0.4297784418550926,2.281435999997484,0.4732035088461105
breast-cancer-wisc-diag,Catboost,7,"{'learning_rate': 0.4107367096352382, 'max_depth': 7, 'n_estimators': 125}",0.9649122807017544,0.972972972972973,0.02702702702702703,0.9090909090909091,0.35,0.27654095792298405,10.623822000001383,0.3665368421934545
breast-cancer-wisc-diag,Catboost,8,"{'learning_rate': 0.3437091710837498, 'max_depth': 5, 'n_estimators': 50}",1.0,1.0,0.0,1.0,0.2843915343915344,0.2720821202732253,17.475212199999078,0.5790456139437625
breast-cancer-wisc-diag,Catboost,9,"{'learning_rate': 0.19846772368778567, 'max_depth': 7, 'n_estimators': 50}",0.9464285714285714,0.944947209653092,0.05505279034690799,0.8888888888888888,0.31070889894419307,0.22994426298914972,25.69145710000157,0.4509964285586778
breast-cancer-wisc-prog,Catboost,0,"{'learning_rate': 0.012657105531217398, 'max_depth': 8, 'n_estimators': 100}",0.75,0.6309523809523809,0.369047619047619,0.6666666666666666,0.38095238095238093,0.2813608776844071,4.266725200002838,1.4794399998208974
breast-cancer-wisc-prog,Catboost,1,"{'learning_rate': 0.37090844864054534, 'max_depth': 7, 'n_estimators': 150}",0.7,0.5,0.5,0.0,0.2619047619047619,0.3643253353973168,0.481267499999376,0.22732500001438893
breast-cancer-wisc-prog,Catboost,2,"{'learning_rate': 0.4107367096352382, 'max_depth': 7, 'n_estimators': 125}",0.95,0.5,0.5,0.0,0.5789473684210527,0.1111111111111111,1.0590588999984902,0.20268500011297874
breast-cancer-wisc-prog,Catboost,3,"{'learning_rate': 0.46017403561799464, 'max_depth': 6, 'n_estimators': 50}",0.65,0.5625,0.4375,1.0,0.30208333333333337,0.35582399626517275,0.3532112999964738,0.3010500000527827
breast-cancer-wisc-prog,Catboost,4,"{'learning_rate': 0.43372533010152636, 'max_depth': 6, 'n_estimators': 100}",0.8,0.6666666666666667,0.3333333333333333,0.6666666666666666,0.32,0.2149159663865546,0.20134259999758797,0.18974000013258774
breast-cancer-wisc-prog,Catboost,5,"{'learning_rate': 0.23984661273674274, 'max_depth': 6, 'n_estimators': 50}",0.85,0.8125,0.1875,0.6,0.203125,0.1554093567251462,0.17983979999553412,0.23126999985834118
breast-cancer-wisc-prog,Catboost,6,"{'learning_rate': 0.3671478701814334, 'max_depth': 7, 'n_estimators': 100}",0.9,0.5,0.5,0.0,0.2777777777777778,0.10263157894736842,0.39901719999761553,0.18440499989083037
breast-cancer-wisc-prog,Catboost,7,"{'learning_rate': 0.3671478701814334, 'max_depth': 5, 'n_estimators': 50}",0.95,0.75,0.25,1.0,0.4166666666666667,0.175,0.31227389999548905,0.1963349997822661
breast-cancer-wisc-prog,Catboost,8,"{'learning_rate': 0.20912475901832123, 'max_depth': 8, 'n_estimators': 75}",0.7368421052631579,0.6875,0.3125,1.0,0.30681818181818177,0.374079228520018,0.33685419999528676,0.19695789485826695
breast-cancer-wisc-prog,Catboost,9,"{'learning_rate': 0.41798969583433027, 'max_depth': 6, 'n_estimators': 125}",0.7368421052631579,0.5642857142857143,0.4357142857142857,0.5,0.30000000000000004,0.2770760233918128,0.2113817999997991,0.22178421051265965
breast-cancer-wisc,Catboost,0,"{'learning_rate': 0.21231204393275124, 'max_depth': 5, 'n_estimators': 225}",0.9285714285714286,0.9081632653061225,0.09183673469387754,0.9,0.05150631681243925,0.1795699692955003,0.08729540000058478,0.028854285691133037
breast-cancer-wisc,Catboost,1,"{'learning_rate': 0.4334551092548251, 'max_depth': 5, 'n_estimators': 225}",0.9857142857142858,0.9761904761904762,0.023809523809523808,1.0,0.11273080660835763,0.1894851956779728,0.08595190000050934,0.029965714306204712
breast-cancer-wisc,Catboost,2,"{'learning_rate': 0.4036396173331512, 'max_depth': 5, 'n_estimators': 175}",0.9285714285714286,0.921188630490956,0.07881136950904392,0.9230769230769231,0.0318690783807063,0.23457388560315115,0.20332520000374643,0.028070000033559545
breast-cancer-wisc,Catboost,3,"{'learning_rate': 0.32029715013180343, 'max_depth': 5, 'n_estimators': 100}",0.9571428571428572,0.9666666666666667,0.03333333333333333,0.8928571428571429,0.13777777777777778,0.2331051994123439,0.11727679999603424,0.02661999990648058
breast-cancer-wisc,Catboost,4,"{'learning_rate': 0.4987221809492844, 'max_depth': 5, 'n_estimators': 225}",0.9857142857142858,0.9761904761904762,0.023809523809523808,1.0,0.028182701652089436,0.17818283338479318,0.12024530000053346,0.02605857142563244
breast-cancer-wisc,Catboost,5,"{'learning_rate': 0.20283071378618497, 'max_depth': 5, 'n_estimators': 225}",0.9571428571428572,0.9580419580419581,0.04195804195804196,0.9259259259259259,0.07255244755244758,0.23200403242785989,0.0944452000039746,0.031004285743360272
breast-cancer-wisc,Catboost,6,"{'learning_rate': 0.05984737474198472, 'max_depth': 6, 'n_estimators': 200}",0.9428571428571428,0.9461732548359967,0.05382674516400336,0.9032258064516129,0.11017661900756939,0.26874504184642556,0.2036484999989625,0.032801428564458286
breast-cancer-wisc,Catboost,7,"{'learning_rate': 0.21231204393275124, 'max_depth': 5, 'n_estimators': 225}",0.9857142857142858,0.9871794871794872,0.01282051282051282,0.96875,0.05210918114143919,0.27966294871426867,0.09036139999807347,0.030750000067720457
breast-cancer-wisc,Catboost,8,"{'learning_rate': 0.016169948764366334, 'max_depth': 5, 'n_estimators': 225}",0.9857142857142858,0.9905660377358491,0.009433962264150943,0.9444444444444444,0.08657047724750275,0.14837235969136836,0.13688289999845438,0.02803571437003224
breast-cancer-wisc,Catboost,9,"{'learning_rate': 0.49885950030634063, 'max_depth': 5, 'n_estimators': 200}",1.0,1.0,0.0,1.0,0.07088846880907372,0.2054488567799566,0.11459559999639168,0.025086956578678033
breast-cancer,Catboost,0,"{'learning_rate': 0.2813107469480653, 'max_depth': 5, 'n_estimators': 100}",0.8275862068965517,0.46153846153846156,0.5384615384615384,0.0,0.20512820512820515,0.08474730888523993,0.07098499999847263,0.0637379311354317
breast-cancer,Catboost,1,"{'learning_rate': 0.3348641983075533, 'max_depth': 6, 'n_estimators': 225}",0.6896551724137931,0.5973684210526315,0.4026315789473684,0.6,0.38947368421052636,0.3013048101148788,0.08804210000380408,0.07749655171586523
breast-cancer,Catboost,2,"{'learning_rate': 0.38992854562566237, 'max_depth': 8, 'n_estimators': 200}",0.6896551724137931,0.6372549019607843,0.3627450980392157,0.8,0.22549019607843138,0.3161600230744606,0.07891350000136299,0.09364482760027949
breast-cancer,Catboost,3,"{'learning_rate': 0.30946176251648694, 'max_depth': 5, 'n_estimators': 225}",0.6551724137931034,0.6078431372549019,0.39215686274509803,0.6666666666666666,0.18627450980392157,0.29363550686335016,0.07156599999871105,0.06408275883837507
breast-cancer,Catboost,4,"{'learning_rate': 0.4925005196560945, 'max_depth': 5, 'n_estimators': 225}",0.7586206896551724,0.5974025974025974,0.4025974025974026,0.5,0.39610389610389607,0.22157483648166876,0.10812399999849731,0.0890586206565033
breast-cancer,Catboost,5,"{'learning_rate': 0.2739398124752925, 'max_depth': 5, 'n_estimators': 225}",0.7241379310344828,0.586111111111111,0.4138888888888889,0.6666666666666666,0.3722222222222222,0.2941108631929888,0.07157020000158809,0.059758620848477786
breast-cancer,Catboost,6,"{'learning_rate': 0.3819232758379659, 'max_depth': 6, 'n_estimators': 100}",0.7142857142857143,0.5757575757575758,0.4242424242424242,0.3333333333333333,0.7121212121212122,0.4196687370600414,0.06229999999777647,0.07221428573497438
breast-cancer,Catboost,7,"{'learning_rate': 0.40191677671636716, 'max_depth': 7, 'n_estimators': 200}",0.5714285714285714,0.5384615384615384,0.46153846153846156,1.0,0.2871794871794872,0.37013347948392006,0.0894923999949242,0.09064285716574107
breast-cancer,Catboost,8,"{'learning_rate': 0.4816499815398274, 'max_depth': 6, 'n_estimators': 200}",0.75,0.5378787878787878,0.46212121212121215,0.3333333333333333,0.21212121212121213,0.15749784529196292,0.07405270000163,0.06693214267475664
breast-cancer,Catboost,9,"{'learning_rate': 0.30606432938234956, 'max_depth': 5, 'n_estimators': 225}",0.8214285714285714,0.6904761904761905,0.30952380952380953,0.75,0.3129251700680272,0.20904756619042336,0.07615059999807272,0.1047392854941011
car,Catboost,0,"{'learning_rate': 0.3014952238927482, 'max_depth': 8, 'n_estimators': 200}",0.930635838150289,0.2161654135338346,0.0,0.8813191763191763,0.9939753963023911,0.988539603577716,0.13812920000054874,0.012015606953985881
car,Catboost,1,"{'learning_rate': 0.42210354075236134, 'max_depth': 5, 'n_estimators': 150}",0.930635838150289,0.22380952380952382,0.0,0.8911492978566149,0.993356384438242,0.9812189468039958,0.14810830000351416,0.0163826589624672
car,Catboost,2,"{'learning_rate': 0.26892835707267787, 'max_depth': 5, 'n_estimators': 200}",0.8959537572254336,0.20870588235294116,0.0,0.9126016260162602,0.9897228577803237,0.9589386191060579,0.14039760000014212,0.012735838142514359
car,Catboost,3,"{'learning_rate': 0.479582486780549, 'max_depth': 7, 'n_estimators': 175}",0.8901734104046243,0.19724770642201836,0.0,0.6821428571428572,0.9917974020919207,0.9635057384879664,0.14679810000234284,0.015944508701762065
car,Catboost,4,"{'learning_rate': 0.41798969583433027, 'max_depth': 6, 'n_estimators': 125}",0.9248554913294798,0.19966209501093224,0.0,0.9421921921921922,0.9943354771843144,0.9953772637760242,0.13041070000326727,0.01584682076956775
car,Catboost,5,"{'learning_rate': 0.36658561415688923, 'max_depth': 8, 'n_estimators': 200}",0.8959537572254336,0.21806451612903224,0.0,0.6567906976744187,0.9946018264178824,0.9845728855842543,0.124222300000838,0.02729479767546338
car,Catboost,6,"{'learning_rate': 0.18378558266590156, 'max_depth': 5, 'n_estimators': 225}",0.930635838150289,0.18162393162393162,0.0,0.9435688405797101,0.99311341181189,0.9814351037125585,0.1391855999972904,0.016164161829140596
car,Catboost,7,"{'learning_rate': 0.44410287477350335, 'max_depth': 8, 'n_estimators': 225}",0.8901734104046243,0.1993529411764706,0.0,0.6217948717948718,0.9907877143056234,0.9761856593429502,0.13911040000675712,0.016789017367981527
car,Catboost,8,"{'learning_rate': 0.36658561415688923, 'max_depth': 8, 'n_estimators': 200}",0.9476744186046512,0.2106537530266344,0.0,0.9558823529411764,0.9960984342161594,0.9904266754106422,0.14365790000010747,0.016723255781513683
car,Catboost,9,"{'learning_rate': 0.49390005148035493, 'max_depth': 8, 'n_estimators': 75}",0.9651162790697675,0.1884328358208955,0.0,0.9605263157894737,0.9986534823511712,0.9931228367691753,0.13900299999659183,0.014950000001780884
cardiotocography-10clases,Catboost,0,"{'learning_rate': 0.11197966956926093, 'max_depth': 7, 'n_estimators': 225}",0.8215962441314554,0.01701923076923077,0.0,0.6965458531238582,0.9759868622924133,0.9622465761434643,2.146894699995755,0.014448826284062537
