Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
mfeat-morphological,catboost,8,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.01645968746254838}",0.995,0.9972222222222222,0.0027777777777777783,0.9523809523809524,0.02777777777777778,0.05666812594843122,1.5722272088751197,0.07157013984397054
mfeat-morphological,catboost,9,"{'verbose': False, 'n_estimators': 200, 'learning_rate': 0.4427977568187067}",0.995,0.975,0.025,1.0,0.06013888888888892,0.05781815043271574,1.5258781113661826,0.07273898925632237
mushroom,catboost,0,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.24506197060661922}",1.0,1.0,0.0,1.0,0.3752484366668283,0.3858627211511359,0.8311214093118906,0.01873607434524821
mushroom,catboost,1,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.3437091710837498}",1.0,1.0,0.0,1.0,0.415204324009889,0.4533576790925141,1.9970764708705249,0.01817203939034344
mushroom,catboost,2,"{'verbose': False, 'n_estimators': 200, 'learning_rate': 0.4428244859166224}",1.0,1.0,0.0,1.0,0.4046487953851375,0.4205530450166179,1.1459715347737074,0.01545991407201006
mushroom,catboost,3,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.010287064942376117}",1.0,1.0,0.0,1.0,0.3871370400891948,0.4086069996184344,2.80401988979429,0.02073326181313355
mushroom,catboost,4,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.49914714562147866}",1.0,1.0,0.0,1.0,0.44968415937803696,0.4207689299259921,0.7579635940492153,0.018291834861113517
mushroom,catboost,5,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.03625154711522088}",1.0,1.0,0.0,1.0,0.4396015549076774,0.41492957964862254,0.8341619139537215,0.016409424913524113
mushroom,catboost,6,"{'verbose': False, 'n_estimators': 150, 'learning_rate': 0.2550522874295221}",1.0,1.0,0.0,1.0,0.4592038199148295,0.424477167476349,1.5067574861459434,0.015198016250184897
mushroom,catboost,7,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.46017403561799464}",1.0,1.0,0.0,1.0,0.3927380308727849,0.4241768284112771,0.637674055993557,0.017396641752953308
mushroom,catboost,8,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.01266013841205653}",1.0,1.0,0.0,1.0,0.4494960847087983,0.4205037922773629,0.8780586319044232,0.016122343582949908
mushroom,catboost,9,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.012935925024283541}",1.0,1.0,0.0,1.0,0.4675872207811143,0.4308829090407959,1.555060242768377,0.01959838523653341
plant-texture,catboost,0,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.2983932504001909}",0.6875,0.0,0.0,0.6043333333333333,0.9918794283894594,0.995479797979798,33.92368630506098,0.14384740497916934
