Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
statlog-heart_,fastbdt,0,"{'depth': 6, 'nTrees': 75}",0.18518518518518517,0.18333333333333335,0.8166666666666667,0.14285714285714285,0.3666666666666667,0.39911096457149087,0.11895958706736565,0.03673591547542148
statlog-heart_,fastbdt,1,"{'depth': 7, 'nTrees': 175}",0.2222222222222222,0.23333333333333334,0.7666666666666666,0.23529411764705882,0.3222222222222222,0.35902333552589305,0.07772728335112333,0.07697612185169149
statlog-heart_,fastbdt,2,"{'depth': 5, 'nTrees': 150}",0.18518518518518517,0.20833333333333334,0.7916666666666667,0.25,0.5888888888888889,0.5439703406615172,0.2591965487226844,0.041864363959542024
statlog-heart_,fastbdt,3,"{'depth': 5, 'nTrees': 100}",0.1111111111111111,0.10833333333333334,0.8916666666666666,0.07142857142857142,0.4388888888888889,0.42490182403882093,0.04540830198675394,0.07651791114498067
statlog-heart_,fastbdt,4,"{'depth': 5, 'nTrees': 200}",0.25925925925925924,0.26666666666666666,0.7333333333333334,0.25,0.47777777777777775,0.4542681107019343,0.2573066335171461,0.03432623904060434
statlog-heart_,fastbdt,5,"{'depth': 5, 'nTrees': 225}",0.25925925925925924,0.275,0.7250000000000001,0.2777777777777778,0.2222222222222222,0.3479106594835495,0.2680917987599969,0.07570231402361835
statlog-heart_,fastbdt,6,"{'depth': 5, 'nTrees': 150}",0.037037037037037035,0.03333333333333333,0.9666666666666667,0.0,0.5944444444444444,0.5185013390512112,0.9073814637959003,0.05094003346231249
statlog-heart_,fastbdt,7,"{'depth': 6, 'nTrees': 125}",0.25925925925925924,0.26666666666666666,0.7333333333333334,0.25,0.2833333333333333,0.34585534610790364,0.077872259542346,0.07920653593760948
statlog-heart_,fastbdt,8,"{'depth': 7, 'nTrees': 225}",0.2222222222222222,0.23333333333333334,0.7666666666666666,0.23529411764705882,0.5944444444444444,0.5606366014496315,0.07771497592329979,0.026692153403052577
statlog-heart_,fastbdt,9,"{'depth': 5, 'nTrees': 225}",0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.29444444444444445,0.35965662049421643,0.07769649289548397,0.033548722664515175
rmftsa_sleepdata,fastbdt,0,"{'depth': 5, 'nTrees': 50}",0.3592233009708738,0.3591628959276018,0.6408371040723981,0.35294117647058826,0.40874811463046756,0.4315736779401436,0.22711678221821785,0.026730549277611152
rmftsa_sleepdata,fastbdt,1,"{'depth': 6, 'nTrees': 50}",0.33980582524271846,0.33917797888386125,0.6608220211161387,0.3111111111111111,0.4754901960784314,0.4644353403303526,0.09481006395071745,0.02865963479847584
rmftsa_sleepdata,fastbdt,2,"{'depth': 5, 'nTrees': 125}",0.30097087378640774,0.3007164404223228,0.6992835595776772,0.2857142857142857,0.5384615384615384,0.5083165484111918,0.1661147177219391,0.022620396706664447
rmftsa_sleepdata,fastbdt,3,"{'depth': 5, 'nTrees': 100}",0.3106796116504854,0.3103318250377074,0.6896681749622926,0.2916666666666667,0.532051282051282,0.5187662187225656,0.16478434205055237,0.02737615474508804
rmftsa_sleepdata,fastbdt,4,"{'depth': 6, 'nTrees': 50}",0.2549019607843137,0.2530769230769231,0.7469230769230769,0.19047619047619047,0.4432692307692308,0.4479981068006771,0.13860626053065062,0.02162317361901788
rmftsa_sleepdata,fastbdt,5,"{'depth': 5, 'nTrees': 50}",0.27450980392156865,0.27450980392156865,0.7254901960784315,0.3050847457627119,0.4975009611687813,0.4835774073661692,0.10831767320632935,0.013325564271094752
rmftsa_sleepdata,fastbdt,6,"{'depth': 7, 'nTrees': 175}",0.29411764705882354,0.29411764705882354,0.7058823529411764,0.2857142857142857,0.4969242599000384,0.5208661705823309,0.04957432858645916,0.007192951207067452
rmftsa_sleepdata,fastbdt,7,"{'depth': 5, 'nTrees': 50}",0.3431372549019608,0.3431372549019608,0.6568627450980392,0.35714285714285715,0.4457900807381776,0.44901154332759574,0.07829277217388153,0.01510889178105429
rmftsa_sleepdata,fastbdt,8,"{'depth': 8, 'nTrees': 200}",0.45098039215686275,0.4509803921568627,0.5490196078431373,0.45454545454545453,0.4263744713571703,0.4629733718814615,0.07826947793364525,0.009110873090285881
rmftsa_sleepdata,fastbdt,9,"{'depth': 8, 'nTrees': 50}",0.28431372549019607,0.28431372549019607,0.7156862745098039,0.2708333333333333,0.5211457131872357,0.502949963699997,0.10841791797429323,0.030070534158571093
diabetes,fastbdt,0,"{'depth': 5, 'nTrees': 150}",0.23376623376623376,0.2822222222222222,0.7177777777777778,0.21428571428571427,0.28814814814814815,0.25499914242094707,0.03279556054621935,0.010726150947731812
