Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
wine-quality-red,H2O-DRF,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 60}",0.00625,0.25,0.2273774509803921,0.0010416666666666669,0.4633961749321924,0.6087360590122505,0.7407739507034421,2.861089672660455
wine-quality-red,H2O-DRF,4,"{'seed': 1, 'min_rows': 5, 'ntrees': 90}",0.00625,0.2588541666666666,0.24713848039215686,0.0010416666666666669,0.4871746136507877,0.6297033568546784,0.37676557432860136,1.1772587313316762
wine-quality-red,H2O-DRF,5,"{'seed': 1, 'min_rows': 15, 'ntrees': 20}",0.00625,0.3109374999999999,0.2472120098039216,0.0010416666666666669,0.3618278811968536,0.6312085317283121,0.5707916636019945,2.6188586372882128
wine-quality-red,H2O-DRF,6,"{'seed': 1, 'min_rows': 15, 'ntrees': 80}",0.00625,0.2697916666666667,0.25392156862745097,0.0010416666666666669,0.496329928824856,0.5986586427709664,0.8238605633378029,2.494988782564178
wine-quality-red,H2O-DRF,7,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.00625,0.2833333333333333,0.2399264705882353,0.0010416666666666669,0.5020534749987264,0.6564997304098888,0.8500548973679543,2.829850371927023
wine-quality-red,H2O-DRF,8,"{'seed': 1, 'min_rows': 15, 'ntrees': 30}",0.00625,0.3784265350877192,0.2334822196422429,0.0010416666666666669,0.4806569118037109,0.6591186183423161,0.41749376989901066,2.5600416993256663
wine-quality-red,H2O-DRF,9,"{'seed': 1, 'min_rows': 5, 'ntrees': 20}",0.006289308176100629,0.2900793650793651,0.2337612822906941,0.0010482180293501047,0.491857331376109,0.6436250008848117,0.8093109698966146,2.9770700354714816
planning,H2O-DRF,0,"{'seed': 1, 'min_rows': 15, 'ntrees': 20}",0.2432432432432433,0.4860139860139861,0.7727272727272727,0.1851851851851852,0.6293706293706294,0.48005733005733,0.3726718490943313,4.896392189973111
planning,H2O-DRF,1,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.7027027027027027,0.9807692307692308,0.9545454545454546,0.5,0.472027972027972,0.28676728676728674,0.39504639245569706,5.478299550108009
planning,H2O-DRF,2,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.7297297297297297,0.9615384615384616,0.8636363636363636,0.6,0.4055944055944056,0.26232114467408585,0.3777330024167895,5.5984965450054895
planning,H2O-DRF,3,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.5675675675675675,0.7307692307692308,0.5909090909090909,0.39130434782608703,0.3776223776223776,0.24964820318165315,0.6120601361617446,6.375184811248973
planning,H2O-DRF,4,"{'seed': 1, 'min_rows': 15, 'ntrees': 80}",0.5,0.6923076923076923,0.6,0.3333333333333333,0.2846153846153846,0.21442545299487795,0.5948832826688886,5.639115607159005
planning,H2O-DRF,5,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.4166666666666667,0.7307692307692308,0.85,0.17647058823529413,0.5538461538461539,0.3379367536488279,0.6010499279946089,5.267914953745073
planning,H2O-DRF,6,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.7222222222222222,1.0,1.0,0.0,0.5,0.2777777777777778,0.4035377651453018,5.547344296549756
planning,H2O-DRF,7,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.6388888888888888,0.8846153846153846,0.85,0.3333333333333333,0.4538461538461538,0.2645983645983646,0.4524590913206339,5.15976918136908
planning,H2O-DRF,8,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.7222222222222222,0.9615384615384616,0.9,0.5,0.4442307692307692,0.2558441558441558,0.4426018111407757,5.015302940996157
planning,H2O-DRF,9,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.6944444444444444,0.8653846153846154,0.7,0.4615384615384616,0.2884615384615385,0.20778815050394334,0.45276637095958,5.000123831753928
titanic,H2O-DRF,0,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.22171945701357465,0.3796140939597316,0.7851882923191649,0.1835443037974684,0.7099645786726324,0.5520087582914157,0.8613311359658837,0.9573740058692332
titanic,H2O-DRF,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 60}",0.2863636363636364,0.4306645240570942,0.7997920408356177,0.19285714285714287,0.6517629265526041,0.4679803393371462,0.38978214655071497,1.0163561610335654
titanic,H2O-DRF,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.2,0.30451838548066923,0.7374042915209377,0.19298245614035087,0.6996880612534265,0.5849225575245274,0.4356656903401017,1.9065318925475527
titanic,H2O-DRF,3,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.2727272727272727,0.3853861423575008,0.7930806314396446,0.1888111888111888,0.6753473863314112,0.4863705897445419,1.4645252684131265,0.9192242371765048
titanic,H2O-DRF,4,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.2545454545454545,0.3867095188581151,0.7347102750732584,0.2,0.6728896871159845,0.5005257937396222,0.6598234185948968,1.8091661008921536
titanic,H2O-DRF,5,"{'seed': 1, 'min_rows': 35, 'ntrees': 20}",0.22272727272727272,0.4507514887985632,0.7961054920124775,0.1794871794871795,0.7087153795254749,0.5432098271446864,0.4740526350215077,0.9957853408361024
titanic,H2O-DRF,6,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.2272727272727273,0.3873712071084224,0.7823518290953777,0.18471337579617836,0.7057377823990925,0.543213828425096,1.0365469120442867,0.9081495544788512
titanic,H2O-DRF,7,"{'seed': 1, 'min_rows': 35, 'ntrees': 60}",0.3272727272727273,0.5141790339351545,0.7887323943661972,0.21897810218978106,0.6416485490121939,0.4301710418155442,0.4054169207811356,0.9057146539403634
