Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
statlog-image,H2O-GBM,1,"{'seed': 1, 'min_rows': 35, 'ntrees': 30}",0.0,0.0,0.28499278499278496,0.0,0.3572740390922209,0.5350011131905928,1.9497753297910088,1.6503289495131157
statlog-image,H2O-GBM,2,"{'seed': 1, 'min_rows': 35, 'ntrees': 40}",0.008658008658008658,0.012987012987012986,0.28499278499278496,0.0014285714285714286,0.3658008658008658,0.5371359076839556,1.1739717079326508,1.6127440199513972
statlog-image,H2O-GBM,3,"{'seed': 1, 'min_rows': 5, 'ntrees': 40}",0.0,0.0,0.2857142857142857,0.0,0.3558529013074468,0.5365662682507273,1.1897532138973477,2.6504313250705285
statlog-image,H2O-GBM,4,"{'seed': 1, 'min_rows': 25, 'ntrees': 30}",0.0,0.0,0.28499278499278496,0.0,0.35611526520617426,0.5280471439719199,1.5875598769634962,6.567390958145581
statlog-image,H2O-GBM,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 80}",0.0,0.0,0.28354978354978355,0.0,0.3550876732694914,0.5374728314830277,0.8107778327539563,3.350912734414592
statlog-image,H2O-GBM,6,"{'seed': 1, 'min_rows': 15, 'ntrees': 30}",0.008658008658008658,0.017316017316017316,0.2806637806637807,0.0014285714285714286,0.36626000262363895,0.5334043596396747,0.9661855082958936,1.5509135384128725
statlog-image,H2O-GBM,7,"{'seed': 1, 'min_rows': 25, 'ntrees': 30}",0.0,0.0,0.2806637806637807,0.0,0.357798766889676,0.5299081006425828,0.9842465789988636,1.6022797319151103
statlog-image,H2O-GBM,8,"{'seed': 1, 'min_rows': 35, 'ntrees': 40}",0.008658008658008658,0.008658008658008658,0.2633477633477633,0.0014357501794687725,0.3641392277755913,0.5227165431998868,0.3681036327034235,1.76032233047924
statlog-image,H2O-GBM,9,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.0,0.004329004329004329,0.28643578643578643,0.0,0.3557873103327648,0.5213852182465673,1.6973950704559684,2.4456300639680446
led-display,H2O-GBM,0,"{'seed': 1, 'min_rows': 35, 'ntrees': 40}",0.04,0.053535353535353526,0.1681734006734007,0.0042105263157894745,0.4662587950981332,0.5903392793180309,0.35676349606364965,2.291031386703253
led-display,H2O-GBM,1,"{'seed': 1, 'min_rows': 25, 'ntrees': 60}",0.03,0.04333333333333333,0.18109708193041527,0.0032967032967032967,0.4665624176039723,0.5690689938892761,0.5936109321191907,3.828866193071008
led-display,H2O-GBM,2,"{'seed': 1, 'min_rows': 35, 'ntrees': 60}",0.02,0.022222222222222227,0.16363075196408533,0.0021978021978021982,0.4557042876246588,0.567217323432821,0.3584564011543989,4.075565179809928
led-display,H2O-GBM,3,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.04,0.04111111111111111,0.17220258136924804,0.014407814407814409,0.4464560570142825,0.6010395286011807,0.3759633209556341,1.6282910201698542
led-display,H2O-GBM,4,"{'seed': 1, 'min_rows': 25, 'ntrees': 40}",0.02,0.05818181818181819,0.17323232323232324,0.0022471910112359553,0.4395645284056983,0.5933447484780336,0.6636262340471148,1.6995615512132645
led-display,H2O-GBM,5,"{'seed': 1, 'min_rows': 5, 'ntrees': 40}",0.01,0.029090909090909087,0.17739898989898992,0.0011235955056179774,0.42891081892446703,0.5986618850141461,0.6482083788141608,4.818392237648368
led-display,H2O-GBM,6,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.01,0.020000000000000004,0.17508417508417504,0.0011494252873563214,0.4261780822174081,0.5727346991493787,0.6281913565471768,4.2320883087813845
led-display,H2O-GBM,7,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.02,0.02,0.16933782267115602,0.002272727272727273,0.44616835349419615,0.6080862033241218,0.40342385694384575,2.3812868352979417
led-display,H2O-GBM,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.03,0.05909090909090909,0.17763187429854094,0.0033333333333333327,0.4425658885434166,0.5912581688343511,0.3917502732947469,4.283512942492962
led-display,H2O-GBM,9,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.03,0.05909090909090909,0.18197530864197534,0.0033707865168539327,0.4515966611416049,0.5617080600061232,3.1730347657576203,4.225694648921492
libras,H2O-GBM,0,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.0,0.0,0.11111111111111112,0.0,0.4153495741731037,0.7040873015873017,1.8154871948063367,18.163762003597284
libras,H2O-GBM,1,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.0,0.0,0.13095238095238096,0.0,0.41909288968112496,0.6526322751322752,3.410242287442088,16.900133108720187
libras,H2O-GBM,2,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.05555555555555555,0.04444444444444444,0.12063492063492062,0.0038095238095238095,0.4871756783521489,0.6709788359788359,1.678238964639604,18.072775254646945
libras,H2O-GBM,3,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.027777777777777776,0.02222222222222222,0.1015873015873016,0.001960784313725489,0.43730441671618137,0.6572486772486772,1.0679840119555593,11.19646225641999
libras,H2O-GBM,4,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.027777777777777776,0.03333333333333333,0.12142857142857146,0.0019047619047619048,0.43972073677956025,0.6245370370370369,2.33087427355349,22.773235389548873
libras,H2O-GBM,5,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.0,0.03333333333333333,0.1246031746031746,0.0,0.4257179639532581,0.6587830687830687,3.065877459011972,17.319238097924327
libras,H2O-GBM,6,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.05555555555555555,0.06666666666666668,0.12142857142857146,0.003703703703703704,0.4450485244602891,0.6123015873015873,3.457896371372044,13.029225972584555
libras,H2O-GBM,7,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.027777777777777776,0.03333333333333333,0.11904761904761905,0.0019047619047619048,0.43450188156070507,0.6501190476190475,2.8517560437321663,17.380366541652222
libras,H2O-GBM,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.0,0.02222222222222222,0.12698412698412698,0.0,0.4464745494157258,0.6568783068783068,2.431749252602458,23.671491537243128
libras,H2O-GBM,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.027777777777777776,0.03333333333333333,0.12301587301587302,0.0019047619047619048,0.4496632996632997,0.6410978835978837,3.676345896907151,18.954843903581306
teachingAssistant,H2O-GBM,0,"{'seed': 1, 'min_rows': 45, 'ntrees': 80}",0.1935483870967742,0.2606060606060606,0.5333333333333333,0.14130434782608695,0.3703463203463204,0.4851250510520845,0.5907873893156648,7.5285864633417905
teachingAssistant,H2O-GBM,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.16129032258064516,0.2272727272727273,0.5333333333333333,0.09963768115942027,0.3616161616161617,0.4836079944593876,0.6192775797098875,6.789064906056852
teachingAssistant,H2O-GBM,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 50}",0.03333333333333333,0.06363636363636364,0.6,0.030303030303030307,0.22188446705990564,0.5349211896608462,0.4011407690122724,6.304522914191088
teachingAssistant,H2O-GBM,3,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.0,0.0,0.6666666666666666,0.0,0.18333333333333326,0.4351448525934876,0.3888177275657654,6.439194642007352
teachingAssistant,H2O-GBM,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.06666666666666668,0.06666666666666668,0.5499999999999999,0.047619047619047616,0.17666666666666667,0.4546061009567202,0.39160733576864,7.778926907728118
teachingAssistant,H2O-GBM,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.13333333333333333,0.13333333333333333,0.6,0.08712121212121211,0.2866666666666667,0.4594849793882301,0.6115229222923517,7.051941224684317
teachingAssistant,H2O-GBM,6,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.06666666666666668,0.06666666666666668,0.6333333333333333,0.03333333333333333,0.19666666666666668,0.4253623028158631,0.5673012193292379,6.8116849909226085
teachingAssistant,H2O-GBM,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.16666666666666666,0.2333333333333333,0.5333333333333333,0.11666666666666665,0.3233333333333333,0.5188648052154243,0.6748441848903894,6.431789044290781
teachingAssistant,H2O-GBM,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.06666666666666668,0.13333333333333333,0.6166666666666666,0.05000000000000001,0.25666666666666665,0.5127025614564314,0.4006507135927677,12.784535375734167
teachingAssistant,H2O-GBM,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 90}",0.2333333333333333,0.26666666666666666,0.5333333333333333,0.17460317460317454,0.3433333333333333,0.5224959454603417,0.6366236358880997,7.890200366576513
cardiotocography-3clases,H2O-GBM,0,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.056338028169014086,0.0696969696969697,0.597979797979798,0.056891615541922284,0.0523438461963052,0.506387721690913,0.8146325070410967,1.9186567471410747
cardiotocography-3clases,H2O-GBM,1,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.08450704225352113,0.12727272727272726,0.5555555555555555,0.0816233470132239,0.09824529093654777,0.5014261628568734,0.6400398705154657,2.9147762254300247
cardiotocography-3clases,H2O-GBM,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.046948356807511735,0.07474747474747474,0.597979797979798,0.04096155515056843,0.0533939648693747,0.5245469650987872,0.8754652086645365,1.8847072103493647
cardiotocography-3clases,H2O-GBM,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.028169014084507043,0.06700336700336701,0.6222222222222222,0.022751322751322755,0.06902834566768994,0.5066499559715941,0.6043881298974156,2.841942117247783
cardiotocography-3clases,H2O-GBM,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.03755868544600939,0.09831649831649833,0.5823232323232324,0.02182080924855492,0.08201142360978426,0.5023673761305978,0.3934398284181953,2.850999605312873
cardiotocography-3clases,H2O-GBM,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.03286384976525822,0.0795519241717829,0.6311798919817201,0.033838383838383834,0.07843314498685543,0.524070862846432,1.2452511973679066,3.157492316035038
cardiotocography-3clases,H2O-GBM,6,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.04716981132075472,0.08648386650048469,0.5841988644232101,0.03856589147286822,0.08364434631207482,0.5070552831101206,1.028184538707137,1.9362041120470133
cardiotocography-3clases,H2O-GBM,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.05660377358490566,0.09049993075751282,0.5747126436781609,0.05176767676767677,0.043362198682079724,0.5134908744734044,0.8229006249457598,2.490134720848697
cardiotocography-3clases,H2O-GBM,8,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.02358490566037736,0.05810666601497266,0.6254327655449384,0.02110389610389611,0.08697845601159811,0.4964948381304806,0.8627800801768899,2.2995766067771983
cardiotocography-3clases,H2O-GBM,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.042452830188679236,0.07361698314556403,0.597383448601709,0.04022366522366522,0.07503392006021169,0.490853761653681,0.3776517352089286,1.3856674755378713
breast-tissue,H2O-GBM,0,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.09090909090909093,0.06666666666666668,0.3333333333333333,0.017543859649122806,0.3763329893360853,0.6044047619047618,0.8395613580942154,20.46585332771594
breast-tissue,H2O-GBM,1,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.0,0.14444444444444446,0.2777777777777777,0.0,0.3469900240798073,0.6955132275132275,0.4543100968003273,15.311408872631464
breast-tissue,H2O-GBM,2,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.0,0.05555555555555555,0.3222222222222222,0.0,0.3307915758896151,0.6579695767195768,0.7897532563656569,25.3209410501378
breast-tissue,H2O-GBM,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.047619047619047616,0.04166666666666666,0.31666666666666665,0.010416666666666666,0.3453159041394336,0.6338690476190477,0.826755759306252,21.757761238231545
breast-tissue,H2O-GBM,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.0,0.04166666666666666,0.325,0.0,0.3300653594771242,0.7225264550264549,0.8549818126484752,13.154925290672553
breast-tissue,H2O-GBM,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.0,0.0,0.22222222222222224,0.0,0.3460421205519245,0.7333002645502645,0.4823193792253733,14.686722663186845
breast-tissue,H2O-GBM,6,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.09523809523809523,0.0,0.2222222222222222,0.05555555555555555,0.34912854030501084,0.6551785714285715,0.42163891624659294,15.841626695224216
breast-tissue,H2O-GBM,7,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.0,0.04166666666666666,0.3055555555555555,0.0,0.3208061002178649,0.6646494708994709,0.6487813824787736,12.570062785276345
breast-tissue,H2O-GBM,8,"{'seed': 1, 'min_rows': 15, 'ntrees': 40}",0.047619047619047616,0.0,0.19722222222222224,0.03333333333333333,0.3300343041700111,0.6572076719576719,0.4071229202672839,11.303670039134364
breast-tissue,H2O-GBM,9,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.0,0.0,0.2805555555555556,0.0,0.36112544432977867,0.7195224867724869,0.5923562943935394,16.988637369303483
bank,H2O-GBM,0,"{'seed': 1, 'min_rows': 5, 'ntrees': 90}",0.11258278145695363,0.3633726415094339,0.6831132075471698,0.0774818401937046,0.44365566037735854,0.2696187621409156,3.416256400756538,1.2269009122620882
bank,H2O-GBM,1,"{'seed': 1, 'min_rows': 25, 'ntrees': 70}",0.09292035398230088,0.3109615384615385,0.7529807692307693,0.059113300492610835,0.5890865384615385,0.37685879499027614,2.7641354436054826,1.3008830796894246
bank,H2O-GBM,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.10619469026548672,0.4154807692307692,0.6919230769230769,0.0748792270531401,0.4944951923076923,0.2823490685816601,0.4022523416206241,0.9714731105924708
bank,H2O-GBM,3,"{'seed': 1, 'min_rows': 35, 'ntrees': 30}",0.11061946902654868,0.4434615384615385,0.74375,0.06467661691542287,0.5720432692307693,0.3136265332974679,0.4171850066632032,1.152922100577075
bank,H2O-GBM,4,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.1084070796460177,0.4890384615384616,0.7328846153846154,0.06666666666666668,0.5319711538461539,0.30738994126278674,0.4328243378549814,1.4605259613455397
bank,H2O-GBM,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.1172566371681416,0.4263461538461539,0.6497115384615385,0.08393285371702637,0.4334134615384615,0.221770409608496,1.757428962737322,1.58776585383555
bank,H2O-GBM,6,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.08849557522123894,0.4623076923076923,0.7679807692307692,0.05882352941176471,0.6062740384615384,0.3935523309144071,0.4807362975552678,0.6727445932451339
bank,H2O-GBM,7,"{'seed': 1, 'min_rows': 35, 'ntrees': 50}",0.10619469026548672,0.3627884615384616,0.7216346153846154,0.0665024630541872,0.5160096153846154,0.3111455097575602,1.4940057164058091,1.9182812760427457
bank,H2O-GBM,8,"{'seed': 1, 'min_rows': 35, 'ntrees': 70}",0.11504424778761065,0.3795192307692308,0.6626923076923077,0.07971014492753623,0.4134855769230769,0.2402089878141883,2.549636883661151,0.974946912889064
bank,H2O-GBM,9,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.10176991150442476,0.3494230769230769,0.7132692307692308,0.06829268292682927,0.5199519230769232,0.3203245523794155,1.3642778415232897,1.8123214944900399
analcatdata_broadwaymult,H2O-GBM,0,"{'seed': 1, 'min_rows': 35, 'ntrees': 20}",0.10344827586206896,0.10714285714285714,0.1845238095238095,0.025210084033613446,0.3242376142376143,0.7196641321641322,1.0062920432537794,23.12714757462
analcatdata_broadwaymult,H2O-GBM,1,"{'seed': 1, 'min_rows': 45, 'ntrees': 20}",0.06896551724137931,0.04870129870129871,0.17442279942279942,0.019727891156462587,0.3231483331483332,0.7209760807975093,1.2107688058167696,28.049048710742913
analcatdata_broadwaymult,H2O-GBM,2,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.06896551724137931,0.011904761904761904,0.15674603174603172,0.01991758241758242,0.329197969786205,0.6835178600059553,1.2423032959923148,23.69490179136909
analcatdata_broadwaymult,H2O-GBM,3,"{'seed': 1, 'min_rows': 15, 'ntrees': 70}",0.06896551724137931,0.10714285714285714,0.19246031746031744,0.019727891156462587,0.2997677703560057,0.7119764825121967,0.8216895405203104,19.01152967635928
analcatdata_broadwaymult,H2O-GBM,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.13793103448275862,0.15476190476190474,0.2103174603174603,0.037774725274725265,0.3056393497569968,0.7012864230126135,1.1560602067038417,26.02302822573432
analcatdata_broadwaymult,H2O-GBM,5,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.21428571428571427,0.2857142857142857,0.19047619047619047,0.0625,0.3032417582417582,0.7115534928034928,1.2332267267629504,23.9017161407641
analcatdata_broadwaymult,H2O-GBM,6,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.10714285714285714,0.05952380952380953,0.16468253968253968,0.029761904761904764,0.36802426739926736,0.65191387096149,0.9322456326335667,23.25767005926796
analcatdata_broadwaymult,H2O-GBM,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.2857142857142857,0.11904761904761905,0.14087301587301587,0.07738095238095237,0.4488278388278389,0.6809712773998489,0.3860450759530067,18.63699163576322
analcatdata_broadwaymult,H2O-GBM,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.14285714285714285,0.15476190476190474,0.2123015873015873,0.040816326530612235,0.29258012820512824,0.626203194953195,1.688558948226273,24.009034436728268
analcatdata_broadwaymult,H2O-GBM,9,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.25,0.10714285714285714,0.11111111111111108,0.07142857142857142,0.3914354395604395,0.7641989624132479,1.2427019299939277,26.802826772577
waveform,H2O-GBM,0,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.134,0.14711824123588832,0.5868686868686869,0.09477951126564843,0.2532389744681228,0.4265019630222289,1.2715443000197408,1.4802138563245535
waveform,H2O-GBM,1,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.07,0.10207961972667856,0.6141414141414141,0.047460256386766576,0.20651289009497967,0.4353523810524549,1.1869945973157885,1.3531569130718708
waveform,H2O-GBM,2,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.106,0.11883541295306,0.6101010101010101,0.06805807622504538,0.24998155390604904,0.4221442599955821,1.2597199659794571,1.0444123297929764
waveform,H2O-GBM,3,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.096,0.11633622005957835,0.6150822803408756,0.062185443283004266,0.2467625327167209,0.4206259315599181,1.2214306835085154,1.4128778260201216
waveform,H2O-GBM,4,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.096,0.11623999585141136,0.6079675949133694,0.061692506459948324,0.2305802418759525,0.4147750539599661,0.6875403048470616,1.5101996585726738
waveform,H2O-GBM,5,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.096,0.11241465143212737,0.6059481829758057,0.06305832895428272,0.23997259959970216,0.4267239674935413,1.0314285671338441,1.1772390138357878
waveform,H2O-GBM,6,"{'seed': 1, 'min_rows': 45, 'ntrees': 10}",0.076,0.08827340921872895,0.6172690763052211,0.049201118979568303,0.21876617956978564,0.4150385958987711,1.1195710711181164,1.8343932293355465
waveform,H2O-GBM,7,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.062,0.08214324034527927,0.6182244128027261,0.04363425925925926,0.19788415894575,0.422144099968298,2.1997125782072544,1.8402283545583489
waveform,H2O-GBM,8,"{'seed': 1, 'min_rows': 25, 'ntrees': 10}",0.106,0.12826799397698374,0.6152732140683949,0.06625400743047803,0.2439135542797759,0.4142525353317109,1.1185055682435632,1.541928177699447
waveform,H2O-GBM,9,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.08800000000000001,0.1022574789025206,0.6132530120481928,0.05204399830483817,0.2294198386013217,0.40534877876951786,1.036450277082622,1.6521802302449942
braziltourism,H2O-GBM,0,"{'seed': 1, 'min_rows': 5, 'ntrees': 90}",0.17073170731707318,0.5,0.25,0.04375,0.32359725140056017,0.7716983686811273,1.4737450797110796,23.868150327627248
braziltourism,H2O-GBM,1,"{'seed': 1, 'min_rows': 15, 'ntrees': 60}",0.2195121951219512,0.2377232142857143,0.3545386904761905,0.19166666666666665,0.28826009570494865,0.6033012036003756,1.1342937983572483,17.765206330251402
braziltourism,H2O-GBM,2,"{'seed': 1, 'min_rows': 35, 'ntrees': 10}",0.1951219512195122,0.265625,0.3307291666666667,0.16554054054054054,0.2517599587912088,0.5201447877459842,1.6668387465178969,24.42056946910736
braziltourism,H2O-GBM,3,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.17073170731707318,0.2578125,0.20572916666666666,0.2875,0.4586299984737485,0.5226561856112406,1.1266028154641392,17.315868061126732
braziltourism,H2O-GBM,4,"{'seed': 1, 'min_rows': 15, 'ntrees': 20}",0.1951219512195122,0.4479166666666667,0.29513888888888884,0.1722689075630252,0.5643877823565324,0.7557629231068344,1.7415328919887545,11.780627526161153
braziltourism,H2O-GBM,5,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.2,0.3541666666666667,0.3177083333333333,0.2762762762762763,0.5800922342621259,0.6599824631734209,2.9694973612204194,22.2415563184768
braziltourism,H2O-GBM,6,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.15,0.3333333333333333,0.3333333333333333,0.05,0.3214150380546956,0.5186213254615998,1.2779638012871146,14.311473676934838
braziltourism,H2O-GBM,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 50}",0.1,0.2222222222222222,0.3559027777777777,0.03508771929824561,0.4700319272445821,0.5753408096287354,1.4771942328661682,20.514385821297765
braziltourism,H2O-GBM,8,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.225,0.2661290322580645,0.2446236559139785,0.2960526315789473,0.4985453614485872,0.5657915269484515,1.4791996432468295,19.711367134004828
braziltourism,H2O-GBM,9,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.175,0.22235023041474647,0.2565284178187404,0.12387387387387387,0.3189095850386173,0.5255437815105153,1.123279059305787,17.891294159926478
steel-plates,H2O-GBM,0,"{'seed': 1, 'min_rows': 15, 'ntrees': 30}",0.07179487179487179,0.11607142857142858,0.20548999289324368,0.03363567649281935,0.5607813792040572,0.5411866605869354,0.5064977761358023,2.5035562375799203
steel-plates,H2O-GBM,1,"{'seed': 1, 'min_rows': 5, 'ntrees': 80}",0.04639175257731959,0.08248933901918976,0.2022123915934936,0.007182761372705506,0.5095916589241355,0.5231262875338595,0.4563334193080664,3.5191210534077944
steel-plates,H2O-GBM,2,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.03608247422680412,0.08168976545842219,0.2541787160208213,0.0055248618784530384,0.5350886997366328,0.5065782611018765,1.4743440663442016,2.4195614789334154
steel-plates,H2O-GBM,3,"{'seed': 1, 'min_rows': 5, 'ntrees': 20}",0.05670103092783505,0.10674307036247337,0.2318446489015168,0.008634222919937205,0.5266831345202234,0.5218864095732287,0.6096243169158697,5.8551514041178
steel-plates,H2O-GBM,4,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.04639175257731959,0.09315031982942427,0.2193263033958523,0.00706436420722135,0.4715476711197463,0.5395753177760949,0.6244878675788641,3.511929486100514
steel-plates,H2O-GBM,5,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.04639175257731959,0.1123400852878465,0.2556384665877147,0.007263922518159807,0.5330514570425281,0.5173392742241489,1.4838278545066714,4.1423946782255285
steel-plates,H2O-GBM,6,"{'seed': 1, 'min_rows': 5, 'ntrees': 50}",0.041237113402061855,0.0906183368869936,0.2362360125978708,0.006211180124223602,0.4991932318589222,0.5317106514866743,0.6086357422173023,3.556572904176626
steel-plates,H2O-GBM,7,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.030927835051546393,0.08128997867803836,0.26134104034730765,0.0047619047619047615,0.4939204240336988,0.5140673811711151,1.0623285677284002,3.57761353100698
steel-plates,H2O-GBM,8,"{'seed': 1, 'min_rows': 5, 'ntrees': 20}",0.03608247422680412,0.0876750700280112,0.2621295886775763,0.0054054054054054074,0.5349629807610469,0.5169922963485325,1.7379012126475573,3.7134424207213614
steel-plates,H2O-GBM,9,"{'seed': 1, 'min_rows': 5, 'ntrees': 40}",0.02577319587628866,0.047619047619047616,0.2020341199907763,0.004058441558441558,0.4544467628282664,0.5166082663924678,0.4419063339009881,3.4634619423178665
heart-cleveland,H2O-GBM,0,"{'seed': 1, 'min_rows': 35, 'ntrees': 80}",0.2258064516129032,0.09019607843137256,0.2911764705882353,0.0898989898989899,0.2395921954988892,0.5810883979929276,0.4068967131897807,8.09223712572167
heart-cleveland,H2O-GBM,1,"{'seed': 1, 'min_rows': 5, 'ntrees': 90}",0.0967741935483871,0.16666666666666669,0.22499999999999995,0.028571428571428567,0.3121659422389645,0.7649516092222042,0.4122402733191848,12.70508934413233
heart-cleveland,H2O-GBM,2,"{'seed': 1, 'min_rows': 35, 'ntrees': 20}",0.1935483870967742,0.3568627450980392,0.22205882352941173,0.07543859649122805,0.3625410991983,0.8574631836993865,0.8334837453439832,15.351405607596519
heart-cleveland,H2O-GBM,3,"{'seed': 1, 'min_rows': 25, 'ntrees': 80}",0.06666666666666668,0.17843137254901958,0.27450980392156865,0.02777777777777778,0.3355514236345879,0.6387872414007324,0.4357967358082533,8.815364353358746
heart-cleveland,H2O-GBM,4,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.26666666666666666,0.2125,0.26041666666666663,0.10666666666666666,0.3062445323939577,0.6466741891901527,2.0283489003777504,15.032781319071852
heart-cleveland,H2O-GBM,5,"{'seed': 1, 'min_rows': 5, 'ntrees': 90}",0.06666666666666668,0.0125,0.13374999999999998,0.030000000000000006,0.41248561955286095,0.6358633508626735,0.4108862802386284,8.060540569325289
heart-cleveland,H2O-GBM,6,"{'seed': 1, 'min_rows': 5, 'ntrees': 30}",0.2,0.28500000000000003,0.29500000000000004,0.08,0.3671232663887837,0.6777790091315633,0.9167841970920564,15.591797387848294
heart-cleveland,H2O-GBM,7,"{'seed': 1, 'min_rows': 5, 'ntrees': 20}",0.2333333333333333,0.2475,0.316875,0.09321266968325792,0.2436334596438045,0.6161017713903745,0.7177206734195352,15.673759145041304
heart-cleveland,H2O-GBM,8,"{'seed': 1, 'min_rows': 25, 'ntrees': 90}",0.13333333333333333,0.155,0.22375,0.05555555555555556,0.31776288366805605,0.7415464396284829,0.450481416657567,8.859457386036715
heart-cleveland,H2O-GBM,9,"{'seed': 1, 'min_rows': 45, 'ntrees': 40}",0.2,0.1575,0.29625,0.08612440191387559,0.4476141909814324,0.6121717257415786,1.0572709394618869,22.945244889706373
abalon,H2O-GBM,0,"{'seed': 1, 'min_rows': 5, 'ntrees': 90}",0.13157894736842105,0.14238162994582654,0.4464994775339603,0.08897792022792023,0.24642857973942564,0.4769228614961831,0.3989405566826463,1.177912800791161
abalon,H2O-GBM,1,"{'seed': 1, 'min_rows': 25, 'ntrees': 80}",0.1339712918660287,0.10067624150529504,0.4037793562921956,0.09524541055380598,0.2483615528732973,0.4889670935607646,0.3979828665032983,1.1757011881820036
abalon,H2O-GBM,2,"{'seed': 1, 'min_rows': 5, 'ntrees': 90}",0.14354066985645933,0.1196158207163343,0.4225421863536317,0.10367834908351314,0.2523646336802675,0.4946141024622062,0.44884853810071945,1.1418272460405336
